ID;Fecha inicio;Fecha fin;Transecto/Parcela;Observador/a 1;Observador/a 2;Viento;Temperatura;Nubes;Observaciones;longitud
1139;2017-04-23 10:41:00;2017-04-23 11:22:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
1140;2017-04-07 12:30:00;2017-04-07 13:02:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1141;2017-03-20 11:07:00;2017-03-20 12:08:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1142;2017-04-03 11:00:00;2017-04-03 11:50:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1143;2017-06-14 12:09:00;2017-06-14 12:39:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1144;2017-06-14 13:01:00;2017-06-14 14:05:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
1145;2017-04-19 10:48:00;2017-04-19 11:30:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
1146;2017-04-18 12:15:00;2017-04-18 12:59:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1147;2017-06-09 10:35:00;2017-06-09 11:50:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
1148;2017-06-14 09:40:00;2017-06-14 11:18:00;Borreguiles San Juan;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1149;2017-06-12 10:09:00;2017-06-12 11:22:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;75-100% de nubosidad;0;
1150;2017-06-19 10:06:00;2017-06-19 11:20:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1151;2017-06-10 12:10:00;2017-06-10 13:50:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1152;2017-07-26 11:30:00;2017-07-26 12:56:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1153;2017-07-21 14:10:00;2017-07-21 14:27:00;Carihuela;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1154;2017-07-21 12:15:00;2017-07-21 13:23:00;Altas cumbres;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1155;2017-07-21 14:43:00;2017-07-21 15:00:00;Cauchiles;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1156;2017-07-21 10:00:00;2017-07-21 11:17:00;Purche;Mariano Guerrero Serrano (mguerreros);José Miguel Barea Azcón (jmbarea);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1157;2017-07-21 11:57:00;2017-07-21 12:48:00;Borreguiles San Juan;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1158;2017-07-20 11:07:00;2017-07-20 12:40:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1159;2017-07-19 11:01:00;2017-07-19 12:30:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1160;2017-07-14 10:40:00;2017-07-14 11:42:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1161;2017-07-13 09:49:00;2017-07-13 10:43:00;Borreguiles San Juan;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1162;2017-07-13 10:54:00;2017-07-13 11:40:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1163;2017-07-13 10:10:00;2017-07-13 10:24:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1164;2017-07-13 13:02:00;2017-07-13 13:15:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1165;2017-07-12 09:45:00;2017-07-12 10:32:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1166;2017-07-11 11:25:00;2017-07-11 12:49:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1167;2017-07-10 12:20:00;2017-07-10 13:39:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1168;2017-07-05 11:35:00;2017-07-05 12:11:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;0;
1169;2017-07-03 11:47:00;2017-07-03 12:50:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1170;2017-07-03 11:29:00;2017-07-03 11:35:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1171;2017-07-03 10:45:00;2017-07-03 11:19:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1172;2017-06-30 12:30:00;2017-06-30 13:55:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Viento de 0 a 15 Km/h, con rachas de más de 25 Km/h en tramos de 7 a 9.;
1173;2017-06-30 12:20:00;2017-06-30 13:45:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1174;2017-06-30 10:05:00;2017-06-30 11:10:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;La temperatura es baja y el día anterior lo tuvo que ser más.;
1175;2017-06-28 08:45:00;2017-06-28 09:50:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1176;2017-06-28 10:34:00;2017-06-28 11:52:00;Borreguiles San Juan;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1177;2017-06-23 10:28:00;2017-06-23 11:50:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1178;2017-07-30 11:17:00;2017-07-30 12:39:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1179;2017-08-13 11:22:00;2017-08-13 13:01:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1180;2017-08-26 12:04:00;2017-08-26 13:43:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
1181;2017-09-10 12:03:00;2017-09-10 13:27:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1182;2017-09-24 11:50:00;2017-09-24 13:08:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1183;2017-08-24 13:15:00;2017-08-24 16:15:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1184;2017-08-24 12:00:00;2017-08-24 13:00:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1185;2017-09-07 11:47:00;2017-09-07 11:54:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
1186;2017-09-07 12:12:00;2017-09-07 13:12:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;0;
1187;2017-09-07 12:30:00;2017-09-07 13:13:00;Borreguiles San Juan;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;50-75% de nubosidad;0;
1188;2017-09-07 12:01:00;2017-09-07 12:14:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;50-75% de nubosidad;0;
1189;2017-09-04 14:07:00;2017-09-04 15:01:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1190;2017-09-07 09:45:00;2017-09-07 10:41:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1191;2017-09-06 10:02:00;2017-09-06 11:02:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1192;2017-09-04 10:30:00;2017-09-04 11:25:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1193;2017-09-05 09:50:00;2017-09-05 10:28:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1194;2017-09-14 11:00:00;2017-09-14 11:55:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1195;2017-09-14 11:49:00;2017-09-14 12:50:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1196;2017-09-19 10:40:00;2017-09-19 11:49:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1197;2017-09-22 10:56:00;2017-09-22 11:38:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
1198;2017-09-22 10:42:00;2017-09-22 10:49:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1199;2017-09-22 12:38:00;2017-09-22 12:48:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1200;2017-09-22 11:43:00;2017-09-22 12:30:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1201;2017-09-22 13:30:00;2017-09-22 14:14:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1202;2017-09-21 12:20:00;2017-09-21 13:07:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1203;2017-09-21 11:00:00;2017-09-21 11:50:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1204;2017-08-21 14:00:00;2017-08-21 15:57:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1205;2017-08-21 11:30:00;2017-08-21 12:30:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1206;2017-03-11 10:55:00;2017-03-11 12:15:00;Turbera;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1207;2017-03-11 12:30:00;2017-03-11 13:05:00;Laguna;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1208;2017-03-18 11:10:00;2017-03-18 12:20:00;Turbera;Enriqueta Martos Nieto (emartos);Vicente Augustín Vacas (vaugustin);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1209;2017-03-18 12:41:00;2017-03-18 12:55:00;Laguna;Enriqueta Martos Nieto (emartos);Vicente Augustín Vacas (vaugustin);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1210;2017-04-08 11:20:00;2017-04-08 12:50:00;Turbera;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1211;2017-04-08 13:10:00;2017-04-08 13:30:00;Laguna;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1212;2017-04-22 11:00:00;2017-04-22 12:25:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1213;2017-04-22 13:00:00;2017-04-22 13:28:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1214;2017-05-03 11:30:00;2017-05-03 13:35:00;Turbera;Vicente Augustín Vacas (vaugustin);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1215;2017-05-03 13:59:00;2017-05-03 14:13:00;Laguna;Vicente Augustín Vacas (vaugustin);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1216;2017-05-20 10:15:00;2017-05-20 11:45:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1217;2017-05-20 12:13:00;2017-05-20 12:30:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1218;2017-05-31 10:30:00;2017-05-31 12:15:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1219;2017-05-31 12:30:00;2017-05-31 13:00:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1220;2017-06-07 09:15:00;2017-06-07 10:50:00;Turbera;Enriqueta Martos Nieto (emartos);Vicente Augustín Vacas (vaugustin);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1221;2017-06-07 11:05:00;2017-06-07 11:25:00;Laguna;Enriqueta Martos Nieto (emartos);Vicente Augustín Vacas (vaugustin);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1222;2017-06-21 10:00:00;2017-06-21 11:27:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1223;2017-06-21 12:00:00;2017-06-21 12:25:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1224;2017-07-02 09:40:00;2017-07-02 10:46:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1225;2017-07-02 11:00:00;2017-07-02 11:20:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1226;2017-07-23 10:00:00;2017-07-23 11:35:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1227;2017-07-23 11:55:00;2017-07-23 12:17:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1228;2017-08-08 10:15:00;2017-08-08 11:35:00;Turbera;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1229;2017-08-08 11:50:00;2017-08-08 12:15:00;Laguna;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1230;2017-08-20 10:00:00;2017-08-20 11:15:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1231;2017-08-20 11:35:00;2017-08-20 11:50:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1232;2017-09-04 10:00:00;2017-09-04 11:23:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1233;2017-09-04 12:00:00;2017-09-04 12:25:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1234;2017-09-23 11:00:00;2017-09-23 12:00:00;Turbera;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1235;2017-09-23 12:20:00;2017-09-23 12:40:00;Laguna;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1236;2017-10-07 10:50:00;2017-10-07 11:55:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1237;2017-10-07 12:20:00;2017-10-07 12:40:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1238;2017-08-21 11:40:00;2017-08-21 12:20:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza del viento no definida;;0% de nubosidad;0;
1239;2017-08-21 11:11:00;2017-08-21 11:20:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1240;2017-08-21 10:41:00;2017-08-21 10:55:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1241;2017-08-17 12:00:00;2017-08-17 13:23:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1242;2017-08-18 11:01:00;2017-08-18 12:01:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
1243;2017-08-09 10:19:00;2017-08-09 11:25:00;Robledal de Dilar;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1244;2017-07-27 12:10:00;2017-07-27 12:56:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1245;2017-07-27 10:42:00;2017-07-27 11:21:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1246;2017-08-02 11:02:00;2017-08-02 12:02:00;Matas Verdes;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1247;2017-08-03 12:16:00;2017-08-03 12:55:00;Laguna Seca;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1248;2017-08-07 11:00:00;2017-08-07 12:07:00;Loma de Papeles Alto;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
1249;2017-08-07 12:41:00;2017-08-07 13:37:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0-25% de nubosidad;0;
1250;2017-03-11 13:00:00;2017-03-11 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1251;2017-08-10 09:44:00;2017-08-10 10:35:00;Purche;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1252;2017-03-25 13:00:00;2017-03-25 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
1253;2017-04-02 13:00:00;2017-04-02 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1254;2017-08-10 12:03:00;2017-08-10 13:16:00;Altas cumbres;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0-25% de nubosidad;0;
1255;2017-08-10 11:50:00;2017-08-10 12:03:00;Carihuela;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1256;2017-08-10 11:31:00;2017-08-10 11:44:00;Cauchiles;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1257;2017-04-16 13:00:00;2017-04-16 15:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
1258;2017-04-30 13:00:00;2017-04-30 14:06:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
1259;2017-05-14 13:10:00;2017-05-14 15:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;0;
1260;2017-08-10 11:40:00;2017-08-10 13:24:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1261;2017-08-17 11:10:00;2017-08-17 12:29:00;Matas Verdes;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1262;2017-09-06 11:51:00;2017-09-06 12:47:00;Loma de Papeles Bajo;Mariano Guerrero Serrano (mguerreros);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
1263;2017-05-27 12:00:00;2017-05-27 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
1264;2017-06-14 11:30:00;2017-06-14 13:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
